id,date,professor_name_raw,department,course_name,term,comment_text,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,clean_department,clean_comment_text,professor_name,grading_status,attendance_status,clean_tokens_list,simple_label,simple_score,bert_label,bert_score
3794,2024-07-12T12:40:22,شاهرخ فرهمند,برق,سیگنالها و سیستم,بهمن 1401,استاد با سوادی هستن ولی نمیتونن درست درس رو انتقال بدن ، روی تدریس حساب نکنید زیاد خودتون باید بخونید ، پروژه متلبشون هم خیلی سخت بود و از تی ای ها یکمی سخت میشه نمره گرفت ، امتحان میانترم و پایانترمشون سخت بود ، درکل نمره خیلی خوبی نمیدن و من راضی نبودم درکل,7.0,10.0,5.0,8.0,9.0,10.0,برق,استاد با سوادی هستن ولی نمیتونن درست درس رو انتقال بدن ، روی تدریس حساب نکنید زیاد خودتون باید بخونید ، پروژه متلبشون هم خیلی سخت بود و از تی ای ها یکمی سخت میشه نمره گرفت ، امتحان میانترم و پایانترمشون سخت بود ، درکل نمره خیلی خوبی نمیدن و من راضی نبودم درکل,شاهرخ فرهمند,سخت‌گیر,آزاد,"['استاد', 'سوادی', 'هستن', 'نمیتونن', 'درست', 'درس', 'انتقال', 'بدن', '،', 'تدریس', 'حساب', 'نکنید', 'خودتون', 'بخونید', '،', 'پروژه', 'متلبشون', 'سخت', 'تی\u200cای\u200cها', 'یکمی', 'سخت', 'میشه', 'نمره', '،', 'امتحان', 'میانترم', 'پایانترمشون', 'سخت', '،', 'درکل', 'نمره', 'نمیدن', 'راضی', 'نبودم', 'درکل']",Positive,1,Neutral,0.0
3795,2024-07-12T15:02:43,امین بازیاری,مهندسی شیمی,موازنه انرژی و مواد,بهمن 1402,"بسیار استاد خوب و محترمی هستند...
روتین تدریسشون کاملا مشخصه و جزوه کاملی دارند که اگر برهمین جزوه مسلط باشید کل میانترم و تقریبا ۷۰ درصد پایانترم رو پوشش میده ، برخلاف استاد امید وحیدی که همین درس رو در دانشکده تدریس می‌کنند...
و TA محترمی دارند که به راحتی میتونید ۵ نمره ازشون بگیرید.
میانترم ۶ نمره و پایانترم ۹ نمره داره.
اگر این درس رو ارائه دادن حتما باهاشون بردارید به خصوص اگر خانم هستید.",8.0,9.0,9.0,10.0,7.0,10.0,مهندسی شیمی,بسیار استاد خوب و محترمی هستند... روتین تدریسشون کاملا مشخصه و جزوه کاملی دارند که اگر برهمین جزوه مسلط باشید کل میانترم و تقریبا ۷۰ درصد پایانترم رو پوشش میده ، برخلاف استاد امید وحیدی که همین درس رو در دانشکده تدریس می کنند... و TA محترمی دارند که به راحتی میتونید ۵ نمره ازشون بگیرید. میانترم ۶ نمره و پایانترم ۹ نمره داره. اگر این درس رو ارائه دادن حتما باهاشون بردارید به خصوص اگر خانم هستید.,محمد امین بازیاری,منصفانه,آزاد,"['استاد', 'محترمی', '…', 'روتین', 'تدریسشون', 'مشخصه', 'جزوه', 'کاملی', 'برهمین', 'جزوه', 'مسلط', 'باشید', 'میانترم', 'تقریبا', '۷۰', 'درصد', 'پایانترم', 'پوشش', 'میده', '،', 'برخلاف', 'استاد', 'امید', 'وحیدی', 'درس', 'دانشکده', 'تدریس', '…', 'TA', 'محترمی', 'راحتی', 'میتونید', '۵', 'نمره', 'ازشون', 'بگیرید', '.', 'میانترم', '۶', 'نمره', 'پایانترم', '۹', 'نمره', 'داره', '.', 'درس', 'ارائه', 'حتما', 'باهاشون', 'بردارید', 'خانم', 'هستید', '.']",Positive,1,Positive,0.9795792102813721
3796,2024-07-12T15:03:01,امین بازیاری,مهندسی شیمی,موازنه مواد و انرژی,بهمن1402,طول ترم خیلی کلاساشون خوبه و تمام مطالب و متوجه نیشید چون بسیار عالی تدریس می کنند امتحان میان ترم و تصحیح نمی کنند و درنهایت ننره جالبی نمیدن,10.0,10.0,10.0,5.0,1.0,9.0,مهندسی شیمی,طول ترم خیلی کلاساشون خوبه و تمام مطالب و متوجه نیشید چون بسیار عالی تدریس می کنند امتحان میان ترم و تصحیح نمی کنند و درنهایت ننره جالبی نمیدن,محمد امین بازیاری,سخت‌گیر,آزاد,"['ترم', 'کلاساشون', 'خوبه', 'مطالب', 'متوجه', 'نیشید', 'تدریس', 'امتحان', 'ترم', 'تصحیح', 'نمی\u200cکنند', 'درنهایت', 'ننره', 'جالبی', 'نمیدن']",Neutral,0,Positive,0.9435503482818604
3797,2024-07-12T15:03:23,دکتر علیرضا ذاکری,مهندسی مواد,خطاهای اندازه گیری,مهر 1401,کلا این استاد برای تمامی درس های که ارائه می‌دهد فایل pdf میدهد که تقریبا اکثر آن انگلیسی هست ، زیاد توضیح میدن و کلاسشون خسته کننده است و اکثرا یک ربع تا ۲۰ دقیقه دانشجو رو اضافه تر نگاه میدارن، اگر تمرین بدهند تمرین ها خیلی مهم هست و نمره داره ، امتحان هانشون مفهومی هست ولی خیلی سخت نیست و در نهایت نمره خیلی خوبی نمیشه گرفت,4.0,6.0,2.0,1.0,9.0,8.0,مهندسی مواد,کلا این استاد برای تمامی درس های که ارائه می دهد فایل pdf میدهد که تقریبا اکثر ان انگلیسی هست ، زیاد توضیح میدن و کلاسشون خسته کننده است و اکثرا یک ربع تا ۲۰ دقیقه دانشجو رو اضافه تر نگاه میدارن، اگر تمرین بدهند تمرین ها خیلی مهم هست و نمره داره ، امتحان هانشون مفهومی هست ولی خیلی سخت نیست و در نهایت نمره خیلی خوبی نمیشه گرفت,علیرضا ذاکری,سخت‌گیر,سخت‌گیر,"['کلا', 'استاد', 'درس\u200cهای', 'ارائه', 'فایل', 'pdf', 'تقریبا', 'اکثر', 'انگلیسی', 'هست', '،', 'توضیح', 'میدن', 'کلاسشون', 'خسته\u200cکننده', 'اکثرا', 'ربع', '۲۰', 'دقیقه', 'دانشجو', 'اضافه\u200cتر', 'نگاه', 'میدارن', '،', 'تمرین', 'بدهند', 'تمرین\u200cها', 'هست', 'نمره', 'داره', '،', 'امتحان', 'هانشون', 'مفهومی', 'هست', 'سخت', 'نهایت', 'نمره', 'نمیشه']",Positive,1,Negative,-0.5122728943824768
3798,2024-07-12T15:28:40,حمیدرضا حیدری,مهندسی راه آهن,رسم فنی و نقشه کشی,مهر ۱۴۰۲,این درس رو دانشکده براتون در همون ترم اول تعیین میکند و اگه دختر باشید که خوش به حالتون می‌شود و اگه پسر باشید باید هوای تی ای اش را داشته باشید تا نمره بگیرید درس دادنشون هم اینجوریه که از ۱۰ مورد ۲ ۳ مورد بیش نمیگویند و آنچنان در المس برنامه ریزی کرده اند که فکر می‌کنید از کشیدن و نوشتن تکالیفشان نمره میگیرید که اشتباه محض است,1.0,10.0,1.0,6.0,1.0,1.0,مهندسی راه اهن,این درس رو دانشکده براتون در همون ترم اول تعیین میکند و اگه دختر باشید که خوش به حالتون می شود و اگه پسر باشید باید هوای تی ای اش را داشته باشید تا نمره بگیرید درس دادنشون هم اینجوریه که از ۱۰ مورد ۲ ۳ مورد بیش نمیگویند و انچنان در المس برنامه ریزی کرده اند که فکر می کنید از کشیدن و نوشتن تکالیفشان نمره میگیرید که اشتباه محض است,حمیدرضا حیدری نوقابی,سخت‌گیر,آزاد,"['درس', 'دانشکده', 'براتون', 'همون', 'ترم', 'اگه', 'دختر', 'باشید', 'خوش', 'حالتون', 'اگه', 'پسر', 'باشید', 'هوای', 'تی\u200cای', 'داشته_باشید', 'نمره', 'بگیرید', 'درس', 'دادنشون', 'اینجوریه', '۱۰', '۲', '۳', 'نمی\u200cگویند', 'آنچنان', 'المس', 'برنامه\u200cریزی', 'کرده\u200cاند', 'می\u200cکنید', 'کشیدن', 'نوشتن', 'تکالیفشان', 'نمره', 'می\u200cگیرید', 'اشتباه', 'محض']",Neutral,0,Positive,0.9080910086631775
3799,2024-07-12T15:29:06,نرگس طاهری,ریاضی,ریاضیات مهندسی,بهمن 1402,"سر کلاس بچه‌ها جزوه می‌نویسن هرچند که توی کانال هم گذاشته شده. مطالب اضافه تدریس نمی‌کنن و تماما مطالب میان‌ترم و پایان‌ترمه.
در طول ترم باید از هر مبحث سوالات مشخص شده و برای آزمون هم چرک نویس هارو تحویل بدید. این موارد توی نحوه‌ی تصحیح‌شون تاثیر می‌ذاره.
هرچند که گفته می‌شد استاد توی نمره دادن سخت‌گیری بی‌مورد ندارن ولی برای عده‌ی زیادی نمره‌ای که دست آخر وارد گلستان کردن پایین‌تر از حد انتظار بود.
بعد از اعلام نمره‌ی نهایی، رسما اعتراض‌ها رو نپذیرفتن و پیام گذاشتن که اعتراض بی‌مورد کسر نمره به همراه داره.",10.0,9.0,9.0,9.0,8.0,9.0,ریاضی,سر کلاس بچه ها جزوه می نویسن هرچند که توی کانال هم گذاشته شده. مطالب اضافه تدریس نمی کنن و تماما مطالب میان ترم و پایان ترمه. در طول ترم باید از هر مبحث سوالات مشخص شده و برای ازمون هم چرک نویس هارو تحویل بدید. این موارد توی نحوه ی تصحیح شون تاثیر می ذاره. هرچند که گفته می شد استاد توی نمره دادن سخت گیری بی مورد ندارن ولی برای عده ی زیادی نمره ای که دست اخر وارد گلستان کردن پایین تر از حد انتظار بود. بعد از اعلام نمره ی نهایی، رسما اعتراض ها رو نپذیرفتن و پیام گذاشتن که اعتراض بی مورد کسر نمره به همراه داره.,نرگس طاهری,منصفانه,آزاد,"['سر', 'کلاس', 'بچه\u200cها', 'جزوه', 'می\u200cنویسن', 'هرچند', 'توی', 'کانال', 'گذاشته\u200cشده', '.', 'مطالب', 'اضافه', 'تدریس', 'نمی\u200cکنن', 'تماما', 'مطالب', 'میان\u200cترم', 'پایان\u200cترمه', '.', 'ترم', 'مبحث', 'سوالات', 'مشخص\u200cشده', 'آزمون', 'چرک\u200cنویس', 'هارو', 'تحویل', 'بدید', '.', 'موارد', 'توی', 'نحوه\u200cی', 'تصحیح\u200cشون', 'تاثیر', 'می\u200cذاره', '.', 'هرچند', 'گفته_می\u200cشد', 'استاد', 'توی', 'نمره', 'سخت\u200cگیری', 'بی\u200cمورد', 'ندارن', 'عده\u200cی', 'نمره\u200cای', 'دست', 'آخر', 'گلستان', 'پایین\u200cتر', 'انتظار', '.', 'اعلام', 'نمره\u200cی', 'نهایی', '،', 'رسما', 'اعتراض\u200cها', 'نپذیرفتن', 'پیام', 'گذاشتن', 'اعتراض', 'بی\u200cمورد', 'کسر', 'نمره', 'همراه', 'داره', '.']",Neutral,0,Neutral,0.0
3800,2024-07-12T15:29:14,احسان اکبری,مهندسی شیمی,ترمودینامیک مهندسی شیمی 2,بهمن 1402,"رفتار استاد به شدت مودبانه هست.
استاد ادعا کردن که سه نمره شیفت لحاظ شده ولی واقعیت اینه که نمره‌ای که در گلستان براتون ثبت میشه همون نمره‌ی خودتونه و ذاتا قرار بوده همون رو بگیرید. (چه بسا اگه دست بازتر تصحیح کنن بیشتر هم)",9.0,9.0,8.0,9.0,8.0,9.0,مهندسی شیمی,رفتار استاد به شدت مودبانه هست. استاد ادعا کردن که سه نمره شیفت لحاظ شده ولی واقعیت اینه که نمره ای که در گلستان براتون ثبت میشه همون نمره ی خودتونه و ذاتا قرار بوده همون رو بگیرید. (چه بسا اگه دست بازتر تصحیح کنن بیشتر هم),احسان اکبری,منصفانه,سخت‌گیر,"['رفتار', 'استاد', 'شدت', 'مودبانه', 'هست', '.', 'استاد', 'ادعا', 'نمره', 'شیفت', 'واقعیت', 'اینه', 'نمره\u200cای', 'گلستان', 'براتون', 'ثبت', 'میشه', 'همون', 'نمره\u200cی', 'خودتونه', 'ذاتا', 'قرار', 'همون', 'بگیرید', '.', '(', 'چه\u200cبسا', 'اگه', 'دست', 'بازتر', 'تصحیح', 'کنن', ')']",Neutral,0,Positive,0.9118624925613403
3801,2024-07-12T15:29:16,جعفر فرد,فیزیک,فیزیک ۲,۴۰۳,"والا نمیدونم چرا بعضی ها از این استاد الهه درست کردن،استاد کاملا معمولی هستند و توی نمره دهی هم برخلاف اینکه میگن حضور غیاب براشون مهم نیس نمیدونم چرا توی نمره دهی یهویی آخر ترم حضور غیاب براشون مهم میشه...
نمره دهیشون هم کاملا ریز به ریز بود...
اگر میخواهید پاس شید با ایشون بردارید ولی اگر نمره ی خوب میخواید چشمتون نباید زیاد از این استاد آب بخوره
اساتید خیلی بهتری هم هستند.",1.0,1.0,1.0,1.0,10.0,10.0,فیزیک,والا نمیدونم چرا بعضی ها از این استاد الهه درست کردن،استاد کاملا معمولی هستند و توی نمره دهی هم برخلاف اینکه میگن حضور غیاب براشون مهم نیس نمیدونم چرا توی نمره دهی یهویی اخر ترم حضور غیاب براشون مهم میشه... نمره دهیشون هم کاملا ریز به ریز بود... اگر میخواهید پاس شید با ایشون بردارید ولی اگر نمره ی خوب میخواید چشمتون نباید زیاد از این استاد اب بخوره اساتید خیلی بهتری هم هستند.,محمد رضا جعفر فرد,منصفانه,سخت‌گیر,"['والا', 'نمیدونم', 'بعضی\u200cها', 'استاد', 'الهه', 'درست', '،', 'استاد', 'معمولی', 'توی', 'نمره', 'دهی', 'برخلاف', 'میگن', 'حضور', 'غیاب', 'براشون', 'نیس', 'نمیدونم', 'توی', 'نمره', 'دهی', 'یهویی', 'آخر', 'ترم', 'حضور', 'غیاب', 'براشون', 'میشه', '…', 'نمره', 'دهیشون', 'ریز', 'ریز', '…', 'می\u200cخواهید', 'پاس', 'شید', 'ایشون', 'بردارید', 'نمره\u200cی', 'میخواید', 'چشمتون', 'استاد', 'آب', 'بخوره', 'اساتید', 'بهتری', '.']",Neutral,0,Neutral,0.0
3802,2024-07-12T15:29:21,مرضیه داودآبادی,مهندسی کامپیوتر,ریاضیات گسسته,بهمن 1402,"استاد نقش خاصی توی این درس ندارن و باید خودتون بخونین از رو پاورپوینت روخوانی میکنن و اصلا مفید نیس کلاساشون 
تکالیف و کوییزها بر عهده تی ای هستش که خیلی با دانشجوها راه میان 
در اخر هم نمره قابل قبول و خوبب میگیرین فقط اصلا رو تدریس استاد حساب نکنید که ایشون‌ اگه خودشونم دانشش رو داشته باشن انتقالشون به شدت ضعیفه و فقط کار مترجم و ترجمه از اسلاید هارو انجام میدن.",4.0,6.0,1.0,1.0,1.0,9.0,مهندسی کامپیوتر,استاد نقش خاصی توی این درس ندارن و باید خودتون بخونین از رو پاورپوینت روخوانی میکنن و اصلا مفید نیس کلاساشون تکالیف و کوییزها بر عهده تی ای هستش که خیلی با دانشجوها راه میان در اخر هم نمره قابل قبول و خوبب میگیرین فقط اصلا رو تدریس استاد حساب نکنید که ایشون اگه خودشونم دانشش رو داشته باشن انتقالشون به شدت ضعیفه و فقط کار مترجم و ترجمه از اسلاید هارو انجام میدن.,مرضیه داودابادی,منصفانه,آزاد,"['استاد', 'نقش', 'خاصی', 'توی', 'درس', 'ندارن', 'خودتون', 'بخونین', 'پاورپوینت', 'روخوانی', 'میکنن', 'اصلا', 'مفید', 'نیس', 'کلاساشون', 'تکالیف', 'کوییزها', 'تی\u200cای', 'هستش', 'دانشجوها', 'اخر', 'نمره', 'قابل\u200cقبول', 'خوبب', 'میگیرین', 'اصلا', 'تدریس', 'استاد', 'حساب', 'نکنید', 'ایشون', 'اگه', 'خودشونم', 'دانشش', 'باشن', 'انتقالشون', 'شدت', 'ضعیفه', 'کار', 'مترجم', 'ترجمه', 'اسلاید', 'هارو', 'انجام', 'میدن', '.']",Positive,1,Negative,-0.6964596509933472
3803,2024-07-12T17:08:00,محمدمهدی والی سیر,مهندسی صنایع,برنامه ریزی تولید,بهمن ۱۴۰۲,چیزی اضافه ایی نیست,6.0,5.0,7.0,9.0,10.0,10.0,مهندسی صنایع,چیزی اضافه ایی نیست,محمدمهدی والی سیر,آسان,نامشخص,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
3804,2024-07-12T17:08:09,مجید رجبی,مکانیک,دینامیک,بهمن ۱۴۰۲,تدریسشون یکم پراکنده هست. چند تا TA داشتن. تی ای اصلی درس خوب بود و خیلی راه میومد اما تی ای پروژه ها خیلی اذیت میکردن ولی نهایتا نمره خوبی دادن.,7.0,10.0,8.0,10.0,10.0,10.0,مکانیک,تدریسشون یکم پراکنده هست. چند تا TA داشتن. تی ای اصلی درس خوب بود و خیلی راه میومد اما تی ای پروژه ها خیلی اذیت میکردن ولی نهایتا نمره خوبی دادن.,مجید رجبی,منصفانه,آزاد,"['تدریسشون', 'یکم', 'پراکنده', 'هست', '.', 'TA', '.', 'تی\u200cای', 'اصلی', 'درس', 'میومد', 'تی\u200cای', 'پروژه\u200cها', 'اذیت', 'میکردن', 'نهایتا', 'نمره', '.']",Neutral,0,Neutral,0.0
3805,2024-07-12T20:07:25,مهرانه تیراندری,ریاضی,فیزیک پایه1,مهر 1402,تدریس خوبی ندارند ولی خیلی خوب نمره دادند حدود دو نمره بیشتر از چیزی که تصور می کردم,6.0,7.0,1.0,1.0,2.0,10.0,ریاضی,تدریس خوبی ندارند ولی خیلی خوب نمره دادند حدود دو نمره بیشتر از چیزی که تصور می کردم,مهرانه تیراندری,آسان,آزاد,"['تدریس', 'نمره', 'نمره', 'تصور', 'می\u200cکردم']",Neutral,0,Neutral,0.0
3806,2024-07-13T02:28:26,الهام فتاحی,ریاضی,ریاضی ۲,بهار ۱۴۰۲,"یکی از بهترین اساتید دانشکده ریاضی هستند و از دانش بالایی برخوردار هستند .
اگر می‌بینید که پایه ریاضی قوی دارین باهاشون کلاس بردارین چون سطح کلاسشون بشدت بالاست و کسی که ضعیف باشه نمیتونه این درسو باهاشون پاس کنه 
در کل استاد بسیار خوبی هستن و بنده این ترم خیلی راضی بودم اینکه باهاشون کلاس داشتم",10.0,10.0,8.0,9.0,10.0,10.0,ریاضی,یکی از بهترین اساتید دانشکده ریاضی هستند و از دانش بالایی برخوردار هستند . اگر می بینید که پایه ریاضی قوی دارین باهاشون کلاس بردارین چون سطح کلاسشون بشدت بالاست و کسی که ضعیف باشه نمیتونه این درسو باهاشون پاس کنه در کل استاد بسیار خوبی هستن و بنده این ترم خیلی راضی بودم اینکه باهاشون کلاس داشتم,الهام فتاحی,منصفانه,آزاد,"['اساتید', 'دانشکده', 'ریاضی', 'دانش', 'بالایی', 'برخوردار', '.', 'می\u200cبینید', 'پایه', 'ریاضی', 'قوی', 'دارین', 'باهاشون', 'کلاس', 'بردارین', 'سطح', 'کلاسشون', 'بشدت', 'بالاست', 'ضعیف', 'باشه', 'نمیتونه', 'درسو', 'باهاشون', 'پاس', 'کنه', 'استاد', 'هستن', 'بنده', 'ترم', 'راضی', 'بودم', 'باهاشون', 'کلاس', 'داشتم']",Positive,1,Positive,0.9721449017524719
3807,2024-07-13T02:28:37,وصال حکمی,مهندسی کامپیوتر,گسسته,403,"تسلط خوبی روی مطالب دارن . کوییز های بعد هر درس و تمارین به عهده تی ای هاست.
میان ترم و پایان ترمشون سخت بود ،به طوری که اغلب از شش نمره پایانی زیر سه بودن.
اگرچه حدود سه و نیم نمره امتیازی داشتند ولی بازم نمره بالایی نمیشه ازشون گرفت

درکل اگر اولویت نمرس ، با استاد برندارید ولی چون درس تخصصی و پرکاربردیه اگر میخواید خوب یاد بگیرید استاد پیشنهاد میشن(فقط از اونجایی که جزوه هردو استاد گسسته انگلیسیه ،پیشنهاد میکنم حتمااا قبلش پیش خوانی کنید یا وویس جلساتو ضبط کنید چون توی یادگیریتون خیلی اثر داره)",9.0,9.0,9.0,9.0,5.0,9.0,مهندسی کامپیوتر,تسلط خوبی روی مطالب دارن . کوییز های بعد هر درس و تمارین به عهده تی ای هاست. میان ترم و پایان ترمشون سخت بود ،به طوری که اغلب از شش نمره پایانی زیر سه بودن. اگرچه حدود سه و نیم نمره امتیازی داشتند ولی بازم نمره بالایی نمیشه ازشون گرفت درکل اگر اولویت نمرس ، با استاد برندارید ولی چون درس تخصصی و پرکاربردیه اگر میخواید خوب یاد بگیرید استاد پیشنهاد میشن(فقط از اونجایی که جزوه هردو استاد گسسته انگلیسیه ،پیشنهاد میکنم حتمااا قبلش پیش خوانی کنید یا وویس جلساتو ضبط کنید چون توی یادگیریتون خیلی اثر داره),وصال حکمی,سخت‌گیر,آزاد,"['تسلط', 'مطالب', 'دارن', '.', 'کوییز\u200cهای', 'درس', 'تمارین', 'تی\u200cای', 'هاست', '.', 'ترم', 'پایان', 'ترمشون', 'سخت', '،', 'طوری', 'نمره', 'پایانی', '.', 'اگرچه', 'نیم', 'نمره', 'امتیازی', 'بازم', 'نمره', 'بالایی', 'نمیشه', 'ازشون', 'درکل', 'اولویت', 'نمرس', '،', 'استاد', 'برندارید', 'درس', 'تخصصی', 'پرکاربردیه', 'میخواید', 'یاد', 'بگیرید', 'استاد', 'پیشنهاد', 'میشن', '(', 'اونجایی', 'جزوه', 'هردو', 'استاد', 'گسسته', 'انگلیسیه', '،', 'پیشنهاد', 'حتما', 'قبلش', 'خوانی', 'وویس', 'جلساتو', 'ضبط', 'توی', 'یادگیریتون', 'داره', ')']",Neutral,0,Positive,0.7716787457466125
3808,2024-07-13T02:28:49,علیرضا مصلح تهرانی,ریاضی,ریاضی 2,403,"استاد دانش بالایی دارن و تلاش میکنن مفهومی توضیح بدن کلاساشون خسته کننده نیست و برخورد خیلی خوبی دارند.
ولی از نظر زمان بندی بشدت بد اند به طوری که با اینکه کل ترم تاکید داشتند انتگرال دو گانه و سه گانه بسیار مهمه اما وقت نکردند درس بدن و مجبور شدیم فیلم هاشونو ببینیم که هم در اخر ترم حجم زیادی از فیلم بود هم به خوبی حضوری نمیشد یاد گرفت.",2.0,10.0,9.0,1.0,10.0,10.0,ریاضی,استاد دانش بالایی دارن و تلاش میکنن مفهومی توضیح بدن کلاساشون خسته کننده نیست و برخورد خیلی خوبی دارند. ولی از نظر زمان بندی بشدت بد اند به طوری که با اینکه کل ترم تاکید داشتند انتگرال دو گانه و سه گانه بسیار مهمه اما وقت نکردند درس بدن و مجبور شدیم فیلم هاشونو ببینیم که هم در اخر ترم حجم زیادی از فیلم بود هم به خوبی حضوری نمیشد یاد گرفت.,علیرضا مصلح تهرانی,منصفانه,آزاد,"['استاد', 'دانش', 'بالایی', 'دارن', 'تلاش', 'میکنن', 'مفهومی', 'توضیح', 'بدن', 'کلاساشون', 'خسته\u200cکننده', 'برخورد', '.', 'زمان\u200cبندی', 'بشدت', 'بد', 'طوری', 'ترم', 'تاکید', 'انتگرال', 'گانه', 'سه\u200cگانه', 'مهمه', 'وقت', 'نکردند', 'درس', 'بدن', 'مجبور', 'شدیم', 'فیلم', 'هاشونو', 'ببینیم', 'اخر', 'ترم', 'حجم', 'فیلم', 'حضوری', 'نمی\u200cشد', 'یاد', '.']",Negative,-1,Neutral,0.0
3809,2024-07-13T02:29:08,مصطفی حسین علیپور,مکانیک,ترمودینامیک ۲,بهمن 1401,طی تدریس خیلی دوست دارن جزوه بنویسید و فعال باشید تی ای سر سختی دارن که با تمام وجود سعی در دادن سخت ترین سوالات امتحانی رو داره و نمرتون تو میانترم ها خیلی بالا نمیشه ولی تو تکالیف کمک می کنن که نمره بگیرید در کل باید تلاش بسیار داشت تا نمره خوبی از تی ای ایشون گرفت,10.0,10.0,10.0,10.0,9.0,10.0,مکانیک,طی تدریس خیلی دوست دارن جزوه بنویسید و فعال باشید تی ای سر سختی دارن که با تمام وجود سعی در دادن سخت ترین سوالات امتحانی رو داره و نمرتون تو میانترم ها خیلی بالا نمیشه ولی تو تکالیف کمک می کنن که نمره بگیرید در کل باید تلاش بسیار داشت تا نمره خوبی از تی ای ایشون گرفت,مصطفی حسین علیپور,منصفانه,سخت‌گیر,"['تدریس', 'دوست', 'دارن', 'جزوه', 'بنویسید', 'فعال', 'باشید', 'تی\u200cای', 'سر', 'سختی', 'دارن', 'سخت\u200cترین', 'سوالات', 'امتحانی', 'داره', 'نمرتون', 'میانترم\u200cها', 'نمیشه', 'تکالیف', 'کمک', 'می\u200cکنن', 'نمره', 'بگیرید', 'تلاش', 'نمره', 'تی\u200cای', 'ایشون']",Neutral,0,Positive,0.8087697625160217
3810,2024-07-13T02:29:14,هوشمند همدانی,معارف,زبان انگلیسی عمومی,بهمن 1401,سر کلاس باید مشارکت خوبی رو داشته باشید و اگه مشارکت نداشته باشید ایشون در ظاهر میگه مشکلی نیست و براشون مشارکت خیلی اهمیت داره به طوری که کلاس با روند مشارکتی پیش میره تمارین رو دقیق نمره می دن و هر هفته تمرین لغات و پاسخ شفاهی در ال ام اس می گذارند,10.0,10.0,10.0,9.0,10.0,10.0,معارف,سر کلاس باید مشارکت خوبی رو داشته باشید و اگه مشارکت نداشته باشید ایشون در ظاهر میگه مشکلی نیست و براشون مشارکت خیلی اهمیت داره به طوری که کلاس با روند مشارکتی پیش میره تمارین رو دقیق نمره می دن و هر هفته تمرین لغات و پاسخ شفاهی در ال ام اس می گذارند,هوشمند همدانی,منصفانه,سخت‌گیر,"['سر', 'کلاس', 'مشارکت', 'داشته_باشید', 'اگه', 'مشارکت', 'نداشته_باشید', 'ایشون', 'ظاهر', 'میگه', 'مشکلی', 'براشون', 'مشارکت', 'اهمیت', 'داره', 'طوری', 'کلاس', 'مشارکتی', 'میره', 'تمارین', 'دقیق', 'نمره', 'می\u200cدن', 'هفته', 'تمرین', 'لغات', 'پاسخ', 'شفاهی', 'ال\u200cام', 'اس', 'می\u200cگذارند']",Neutral,0,Positive,0.8972127437591553
3811,2024-07-13T02:29:18,حمید سیفی,تربیت بدنی,ورزش ۱,بهمن 1401,یکی از بهترین استادهای دانشکده تربیت بدنی هستند و حتماً با ایشون ورزش رو سعی کنید بگیرید بسیار مهربان و خوش برخورد هستند تجربه ای متفاوت هستند,10.0,10.0,10.0,10.0,10.0,10.0,تربیت بدنی,یکی از بهترین استادهای دانشکده تربیت بدنی هستند و حتما با ایشون ورزش رو سعی کنید بگیرید بسیار مهربان و خوش برخورد هستند تجربه ای متفاوت هستند,حمید سیفی,آسان,آزاد,"['استادهای', 'دانشکده', 'تربیت', 'بدنی', 'حتما', 'ایشون', 'ورزش', 'بگیرید', 'مهربان', 'خوش\u200cبرخورد', 'تجربه\u200cای']",Positive,1,Positive,0.9821668863296509
3812,2024-07-13T02:29:22,ساسان آسیایی,مکانیک,دینامیک ماشین,بهمن 1401,راستش کمی خودتون باید در یادگیری مطالب درسی به صورت خود خوان تلاش کنید ولی استاد روالی هستند,9.0,10.0,6.0,8.0,10.0,10.0,مکانیک,راستش کمی خودتون باید در یادگیری مطالب درسی به صورت خود خوان تلاش کنید ولی استاد روالی هستند,ساسان اسیایی,آسان,سخت‌گیر,"['راستش', 'خودتون', 'یادگیری', 'مطالب', 'درسی', 'صورت', 'خوان', 'تلاش', 'استاد', 'روالی']",Neutral,0,Neutral,0.0
3813,2024-07-13T02:29:26,سعید صفی زاده,مکانیک,مقاومت مصالح۲,بهمن 1401,استاد خیلی خوبی هستند و تدریس خیلی خوبی رو دارند کلاسشون اصلاً خشک نیست با بچه‌ها شوخی می‌کنه,10.0,10.0,10.0,10.0,10.0,10.0,مکانیک,استاد خیلی خوبی هستند و تدریس خیلی خوبی رو دارند کلاسشون اصلا خشک نیست با بچه ها شوخی می کنه,میر سعید صفی زاده,منصفانه,سخت‌گیر,"['استاد', 'تدریس', 'کلاسشون', 'اصلا', 'خشک', 'بچه\u200cها', 'شوخی', 'می\u200cکنه']",Neutral,0,Positive,0.9785544276237488
